CO_REGSAUD;DS_NOME;Ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
31066;São Sebastião do Paraíso;2000;9923;10065;10621;11182;10048;8423;8363;8401;7923;6755;5511;4290;3835;3254;2579;1556;1450;5128;5158;5460;5743;5159;4308;4165;4170;4047;3494;2828;2130;1902;1539;1211;716;604;4795;4907;5161;5439;4889;4115;4198;4231;3876;3261;2683;2160;1933;1715;1368;840;846
31067;Sete Lagoas;2000;33300;35655;37348;37498;33549;29455;30066;28847;24148;19100;15213;11995;10256;7977;5818;3653;3884;17037;18081;18859;18905;16886;14513;14940;14242;11929;9455;7418;5846;4763;3679;2648;1557;1519;16263;17574;18489;18593;16663;14942;15126;14605;12219;9645;7795;6149;5493;4298;3170;2096;2365
31068;Teófilo Otoni Malacacheta Itambacuri;2000;32206;33472;36822;36054;26993;21000;19679;19028;16370;14155;11785;10724;9600;7989;5660;3774;4619;16343;16889;18605;18396;13569;10178;9466;9353;7876;6653;5559;4812;4474;3663;2609;1672;1762;15863;16583;18217;17658;13424;10822;10213;9675;8494;7502;6226;5912;5126;4326;3051;2102;2857
31069;Três Corações;2000;11223;11075;11068;11371;10144;8760;8576;8546;7646;6140;4819;3739;3259;2596;1998;1215;1293;5696;5638;5685;5784;5178;4441;4261;4197;3885;3088;2433;1893;1539;1230;910;529;508;5527;5437;5383;5587;4966;4319;4315;4349;3761;3052;2386;1846;1720;1366;1088;686;785
31070;Três Pontas;2000;11034;11169;11549;11910;10483;9075;8554;8498;7839;6353;4836;3809;3197;2708;2039;1350;1360;5613;5677;5847;6059;5356;4588;4297;4302;4040;3272;2483;1933;1581;1316;978;587;581;5421;5492;5702;5851;5127;4487;4257;4196;3799;3081;2353;1876;1616;1392;1061;763;779
31071;Ubá;2000;22538;24067;25285;26298;23243;19999;20247;20244;17469;14188;11708;9424;8700;7562;5950;3733;3723;11334;12194;12809;13460;11895;10108;10136;10278;8816;7144;5792;4607;4217;3544;2764;1733;1500;11204;11873;12476;12838;11348;9891;10111;9966;8653;7044;5916;4817;4483;4018;3186;2000;2223
31072;Uberaba;2000;24429;26152;27928;30665;29312;24966;24751;24767;22229;18520;15127;11549;10094;8080;5838;3654;3940;12535;13433;14188;15464;14803;12501;12022;11964;10697;8902;7168;5464;4711;3645;2541;1587;1578;11894;12719;13740;15201;14509;12465;12729;12803;11532;9618;7959;6085;5383;4435;3297;2067;2362
31073;Uberlândia Araguari;2000;56943;60178;63958;67831;68871;61158;58774;56626;48293;38769;30289;22511;19042;14094;10346;6564;6450;29306;30807;32513;34298;34343;30487;28801;27284;23256;18858;14791;10909;8887;6615;4552;2936;2619;27637;29371;31445;33533;34528;30671;29973;29342;25037;19911;15498;11602;10155;7479;5794;3628;3831
31074;Unaí;2000;23814;25522;26137;25764;21140;18228;16801;15999;13106;10779;8150;6412;5600;4112;2872;1811;1846;12150;12992;13525;13425;10876;9161;8600;8109;6854;5742;4279;3378;2862;2071;1437;928;844;11664;12530;12612;12339;10264;9067;8201;7890;6252;5037;3871;3034;2738;2041;1435;883;1002
31075;Varginha;2000;14207;14729;15443;16643;15501;13170;12820;13109;12037;9789;7354;5384;4401;3578;2734;1666;1662;7171;7419;7847;8457;7810;6537;6384;6462;5985;4875;3778;2603;2109;1678;1190;703;654;7036;7310;7596;8186;7691;6633;6436;6647;6052;4914;3576;2781;2292;1900;1544;963;1008
31076;Vespasiano;2000;22081;21753;22008;23502;22251;18860;18083;17229;14900;11220;8445;6165;5121;3950;2736;1843;1887;11304;11006;11188;11731;11128;9460;8817;8318;7368;5537;4142;2994;2413;1794;1195;791;717;10777;10747;10820;11771;11123;9400;9266;8911;7532;5683;4303;3171;2708;2156;1541;1052;1170
31077;Viçosa;2000;10438;11023;12263;13239;12083;9878;8980;8842;7968;6540;4917;3966;3575;3058;2224;1528;1453;5319;5660;6082;6785;6129;4997;4380;4343;4041;3277;2530;1914;1634;1508;994;703;606;5119;5363;6181;6454;5954;4881;4600;4499;3927;3263;2387;2052;1941;1550;1230;825;847
32001;Central;2000;45381;47592;51866;53383;48621;40769;38945;36191;31837;25666;18794;14695;12918;10695;7874;4877;5212;23079;24040;26297;27093;24863;20384;19273;18036;15941;12763;9336;7108;6218;5090;3884;2322;2246;22302;23552;25569;26290;23758;20385;19672;18155;15896;12903;9458;7587;6700;5605;3990;2555;2966
32002;Metropolitana;2000;151972;150382;165220;178344;167047;141169;134957;130571;115673;92701;67635;49349;40478;32351;23879;14217;14315;77434;76620;83708;89124;82315;68727;65526;62923;55977;45155;32474;23277;18473;14614;10462;6042;5300;74538;73762;81512;89220;84732;72442;69431;67648;59696;47546;35161;26072;22005;17737;13417;8175;9015
32003;Norte;2000;34243;35715;38782;39185;33355;27770;25955;24429;20844;16767;12552;10394;9073;7294;5302;3248;3643;17474;18219;19692;20066;16948;13733;12942;12256;10459;8542;6306;4994;4409;3624;2720;1647;1684;16769;17496;19090;19119;16407;14037;13013;12173;10385;8225;6246;5400;4664;3670;2582;1601;1959
32004;Sul;2000;52840;54842;60134;60460;54522;45114;45002;43840;37997;31247;23564;18723;16532;13818;10647;6671;7152;27017;27783;30470;30689;27656;22538;22449;22026;19210;16051;11832;9242;8053;6651;5157;3090;3053;25823;27059;29664;29771;26866;22576;22553;21814;18787;15196;11732;9481;8479;7167;5490;3581;4099
33001;Baia da Ilha Grande;2000;17628;16592;16432;17559;16784;14410;13942;13679;12317;9558;7400;5302;4196;3016;2160;1361;1356;8944;8247;8379;8936;8583;7255;6870;6720;6244;4988;3877;2771;2183;1538;1067;619;556;8684;8345;8053;8623;8201;7155;7072;6959;6073;4570;3523;2531;2013;1478;1093;742;800
33002;Baixada Litorânea;2000;42506;41937;41230;42629;39367;35550;35500;35415;30096;23838;19522;15003;12910;9996;7063;4278;4220;21684;21263;21023;21496;19637;17402;17435;17280;14879;11815;9725;7406;6608;4879;3407;2007;1680;20822;20674;20207;21133;19730;18148;18065;18135;15217;12023;9797;7597;6302;5117;3656;2271;2540
33003;Centro-Sul;2000;25275;25449;26272;27218;25244;22585;23296;23553;21176;17521;14359;10962;9568;7949;6223;3942;3986;12851;12958;13275;13659;12536;11012;11179;11186;10320;8513;6934;5271;4446;3683;2795;1700;1462;12424;12491;12997;13559;12708;11573;12117;12367;10856;9008;7425;5691;5122;4266;3428;2242;2524
33004;Médio Paraíba;2000;66541;66215;70035;75889;71069;61305;61321;65238;59522;49322;38356;27342;23133;18661;14119;9029;8095;34001;33338;35607;37898;35381;29591;29381;31088;28591;23533;18542;12898;10629;8266;6120;3955;3122;32540;32877;34428;37991;35688;31714;31940;34150;30931;25789;19814;14444;12504;10395;7999;5074;4973
33005;Metropolitana I;2000;774301;747100;744151;822767;824215;747604;709335;711379;660830;570134;469996;349607;307452;256807;202082;128257;123968;393632;379162;375558;409369;405284;362509;338426;334609;306207;260436;214629;156109;133722;107297;79845;48001;39534;380669;367938;368593;413398;418931;385095;370909;376770;354623;309698;255367;193498;173730;149510;122237;80256;84434
33006;Metropolitana II;2000;138526;137247;139272;154719;158413;141527;136256;139644;126744;108871;88729;65762;56076;44559;33992;20601;20861;70659;69656;70806;76876;78180;68581;65420;66415;59898;50846;41644;30371;25217;19415;14208;8066;6926;67867;67591;68466;77843;80233;72946;70836;73229;66846;58025;47085;35391;30859;25144;19784;12535;13935
33007;Noroeste;2000;24852;25839;27918;29974;27767;23473;23963;24293;20794;17730;14600;12157;10630;9035;7207;4863;5196;12592;13256;14206;15103;13804;11565;11687;11813;10220;8773;7125;5860;5219;4164;3378;2237;2156;12260;12583;13712;14871;13963;11908;12276;12480;10574;8957;7475;6297;5411;4871;3829;2626;3040
33008;Norte;2000;60977;63102;64790;68536;62274;52552;53022;54933;47556;37890;30899;23618;20677;16567;12416;7677;8702;30858;32200;32870;34615;30840;25512;25668;26139;23227;18211;14829;11132;9686;7587;5788;3396;3548;30119;30902;31920;33921;31434;27040;27354;28794;24329;19679;16070;12486;10991;8980;6628;4281;5154
33009;Serrana;2000;70542;71781;73129;77001;74974;67025;67264;66283;58728;50376;41862;31664;26503;22051;17170;11132;11012;36099;36547;37098;38638;37335;33167;32722;32080;28582;24196;20183;15039;12436;10021;7622;4662;4007;34443;35234;36031;38363;37639;33858;34542;34203;30146;26180;21679;16625;14067;12030;9548;6470;7005
35011;Alto do Tietê;2000;238917;226075;231145;236263;223929;208963;198034;178701;152886;121400;91510;62512;48336;34783;25123;14882;13148;121407;114449;116264;117263;110758;103214;97796;86797;75025;60124;45042;30415;22888;15728;10830;6237;4983;117510;111626;114881;119000;113171;105749;100238;91904;77861;61276;46468;32097;25448;19055;14293;8645;8165
35012;Franco da Rocha;2000;44594;42941;44080;45567;42298;37288;34981;31519;27862;22513;16617;10983;7944;5873;4126;2584;2183;22603;22012;22234;22981;21700;18868;17642;15615;14014;11461;8606;5590;3884;2705;1902;1141;869;21991;20929;21846;22586;20598;18420;17339;15904;13848;11052;8011;5393;4060;3168;2224;1443;1314
35013;Mananciais;2000;84072;78997;82209;87938;83393;74607;68826;61244;53545;42564;31868;20986;15380;10775;7343;4322;4167;42607;40044;41152;43101;40757;36631;33679;29164;26028;20897;16197;10319;7490;4892;3310;1844;1598;41465;38953;41057;44837;42636;37976;35147;32080;27517;21667;15671;10667;7890;5883;4033;2478;2569
35014;Rota dos Bandeirantes;2000;154146;145188;151237;162849;159802;143418;133270;119264;103375;83364;62989;41636;31197;22218;15610;9244;8126;77993;73345;75739;80132;78675;70810;65421;57472;50033;40586;30673;20300;14408;9862;6602;3727;2981;76153;71843;75498;82717;81127;72608;67849;61792;53342;42778;32316;21336;16789;12356;9008;5517;5145
35015;Grande ABC;2000;197773;195977;212571;231892;228612;210449;201161;191610;169380;141541;109752;77655;62763;46632;35619;21545;19790;100493;99120;106747;114947;112226;102461;98003;91945;81377;68543;52719;36796;28977;20628;14949;8512;7043;97280;96857;105824;116945;116386;107988;103158;99665;88003;72998;57033;40859;33786;26004;20670;13033;12747
35016;São Paulo;2000;879506;827335;885988;992645;1022885;946704;877231;822323;734410;617830;494379;360817;301419;238434;193539;122245;116562;446789;419169;444434;486442;495196;458428;423201;388645;342336;284765;226399;162513;131589;100545;77589;46718;37920;432717;408166;441554;506203;527689;488276;454030;433678;392074;333065;267980;198304;169830;137889;115950;75527;78642
35021;Central do DRS II;2000;18828;20369;22537;24174;22965;20974;20782;20788;18212;15163;12663;10056;9077;7050;5339;3529;3461;9769;10355;11631;12246;11705;10353;10208;10105;8845;7200;5952;4711;4273;3248;2469;1604;1389;9059;10014;10906;11928;11260;10621;10574;10683;9367;7963;6711;5345;4804;3802;2870;1925;2072
35022;Lagos do DRS II;2000;13249;14792;16177;16397;16201;14996;14356;13823;11948;10369;9119;7572;6444;4944;3828;2425;2481;6787;7570;8316;8326;8430;7729;7241;6877;5903;4974;4405;3703;3191;2404;1830;1209;1127;6462;7222;7861;8071;7771;7267;7115;6946;6045;5395;4714;3869;3253;2540;1998;1216;1354
35023;Consórcios do DRS II;2000;16811;18477;19765;21140;19890;18572;17915;17399;15498;12953;10919;8798;7494;6053;4585;2932;2798;8486;9380;9986;10866;10190;9182;8848;8442;7648;6436;5371;4291;3593;2864;2101;1282;1144;8325;9097;9779;10274;9700;9390;9067;8957;7850;6517;5548;4507;3901;3189;2484;1650;1654
35031;Central do DRS III;2000;19005;20747;22641;24337;23645;20760;20009;20002;17747;14881;12078;9075;7905;6503;5180;3214;3162;9644;10437;11475;12270;11974;10452;10054;9829;8621;7333;5764;4417;3632;3040;2289;1370;1132;9361;10310;11166;12067;11671;10308;9955;10173;9126;7548;6314;4658;4273;3463;2891;1844;2030
35032;Centro Oeste do DRS III;2000;8924;9571;11015;11574;10435;9580;9218;9137;8000;6676;5645;4618;4132;3429;2685;1623;1598;4453;4865;5661;5918;5297;4815;4607;4576;3927;3352;2826;2227;2041;1658;1280;737;648;4471;4706;5354;5656;5138;4765;4611;4561;4073;3324;2819;2391;2091;1771;1405;886;950
35033;Norte do DRS III;2000;11386;12021;13432;13889;13123;11436;11307;11086;9522;7861;6208;4762;4031;3275;2619;1651;1570;5869;6151;6790;7207;6825;5815;5676;5532;4877;3983;3171;2342;1943;1576;1189;752;632;5517;5870;6642;6682;6298;5621;5631;5554;4645;3878;3037;2420;2088;1699;1430;899;938
35034;Coração do DRS III;2000;24872;26009;28459;30756;29616;26887;25239;24931;22184;18226;14712;11204;9907;8195;6538;3946;3989;12702;13332;14428;15571;15002;13730;12717;12411;10962;8925;7244;5516;4704;3828;3012;1639;1448;12170;12677;14031;15185;14614;13157;12522;12520;11222;9301;7468;5688;5203;4367;3526;2307;2541
35041;Baixada Santista;2000;128169;123909;130242;142437;137904;123534;115827;112264;101240;86705;69625;54357;46943;37966;29870;18698;17130;65290;62986;66031;70926;67889;60835;56544;53691;48313;41475;32487;25070;21059;16691;12513;7573;5918;62879;60923;64211;71511;70015;62699;59283;58573;52927;45230;37138;29287;25884;21275;17357;11125;11212
35051;Norte - Barretos;2000;19088;21166;24017;24685;22042;19648;19591;19081;16768;14149;12169;9613;8309;6724;5154;3243;3286;9939;10833;12268;12557;11235;9816;9712;9415;8298;6987;5905;4614;3962;3142;2364;1445;1298;9149;10333;11749;12128;10807;9832;9879;9666;8470;7162;6264;4999;4347;3582;2790;1798;1988
35052;Sul - Barretos;2000;11218;12159;13169;13426;11896;10944;10698;10163;9243;7685;6460;4956;4510;3599;2978;1788;1791;5764;6209;6759;6785;6043;5521;5287;5062;4674;3774;3246;2415;2125;1724;1359;751;697;5454;5950;6410;6641;5853;5423;5411;5101;4569;3911;3214;2541;2385;1875;1619;1037;1094
35061;Vale do Jurumirim;2000;22538;23072;25400;25612;22935;19819;18876;18959;16797;14323;11647;9245;8119;6704;4933;3050;2919;11448;11754;13067;13035;11912;10175;9431;9520;8398;7228;5888;4601;3861;3161;2346;1412;1236;11090;11318;12333;12577;11023;9644;9445;9439;8399;7095;5759;4644;4258;3543;2587;1638;1683
35062;Bauru;2000;44190;45843;49064;53445;50731;44785;42309;41620;37163;31242;24848;19107;16844;14098;11016;6895;6926;22552;23460;24901;26970;26042;22778;21120;20567;18195;15291;12080;9016;7889;6352;4863;2901;2700;21638;22383;24163;26475;24689;22007;21189;21053;18968;15951;12768;10091;8955;7746;6153;3994;4226
35063;Polo Cuesta;2000;20866;21283;23017;23956;21911;19607;18355;17800;16058;13672;11206;8948;7781;6649;5330;3395;3403;10662;10820;11790;12215;11087;9859;9193;8933;7993;6715;5637;4366;3682;3160;2452;1460;1378;10204;10463;11227;11741;10824;9748;9162;8867;8065;6957;5569;4582;4099;3489;2878;1935;2025
35064;Jaú;2000;22505;23533;25388;27857;25846;23195;22460;22237;20133;16701;13405;10419;9513;8294;6539;4107;4142;11376;11915;12960;14089;13346;11855;11219;11174;10198;8293;6715;5015;4534;3855;3015;1795;1649;11129;11618;12428;13768;12500;11340;11241;11063;9935;8408;6690;5404;4979;4439;3524;2312;2493
35065;Lins;2000;11108;11726;12784;13721;12925;11199;10633;10657;9756;8356;6941;5600;5178;4254;3398;2091;2152;5674;5947;6668;7029;6712;5683;5254;5276;4802;4045;3309;2652;2406;1940;1607;915;878;5434;5779;6116;6692;6213;5516;5379;5381;4954;4311;3632;2948;2772;2314;1791;1176;1274
35071;Bragança;2000;29910;31037;33782;35589;33166;29330;27015;26931;24418;20369;17049;13019;11205;9433;7523;4707;4557;15246;15891;17197;18128;16741;14887;13441;13349;12141;10025;8482;6447;5448;4557;3586;2172;1904;14664;15146;16585;17461;16425;14443;13574;13582;12277;10344;8567;6572;5757;4876;3937;2535;2653
35072;Região Metropolitana de Campinas;2000;190231;195849;211272;226507;225762;205890;198801;189730;169548;138839;107133;77929;64283;50816;39002;24089;22345;97102;99653;106911;113593;112964;103148;98446;92683;82818;68105;53091;37638;30316;23212;17301;10087;8522;93129;96196;104361;112914;112798;102742;100355;97047;86730;70734;54042;40291;33967;27604;21701;14002;13823
35073;Jundiaí;2000;48219;49289;52906;58034;55551;50101;47734;46080;41467;33969;26460;19576;16373;12768;9665;6130;5809;24628;25079;26879;29172;28025;25107;23931;22592;20474;16972;13108;9643;7824;5843;4346;2486;2135;23591;24210;26027;28862;27526;24994;23803;23488;20993;16997;13352;9933;8549;6925;5319;3644;3674
35074;Circuito das Águas;2000;8291;8985;9958;10564;9832;9183;8658;8528;7909;6655;5503;4307;4018;3395;2755;1748;1808;4234;4546;5079;5388;5037;4732;4333;4176;3931;3323;2738;2102;1899;1597;1284;725;699;4057;4439;4879;5176;4795;4451;4325;4352;3978;3332;2765;2205;2119;1798;1471;1023;1109
35081;Três Colinas;2000;31757;32342;33487;33694;32050;29294;28460;27416;24229;19723;16210;11771;9981;7613;5539;3361;3356;16266;16552;17220;17140;16149;14600;14131;13637;11773;9717;7950;5681;4738;3532;2444;1518;1309;15491;15790;16267;16554;15901;14694;14329;13779;12456;10006;8260;6090;5243;4081;3095;1843;2047
35082;Alta Anhanguera;2000;10902;11488;12394;13039;12218;11008;10528;10089;8925;7239;6161;4563;3897;2973;2270;1443;1386;5550;5752;6269;6648;6294;5678;5343;5013;4518;3515;3034;2258;1825;1458;1017;613;518;5352;5736;6125;6391;5924;5330;5185;5076;4407;3724;3127;2305;2072;1515;1253;830;868
35083;Alta Mogiana;2000;9082;9356;9906;10791;10252;8550;8306;8143;7413;6128;5262;4232;3639;2815;2055;1287;1348;4610;4803;5105;5434;5250;4304;4098;4005;3699;2967;2575;2063;1734;1373;920;552;550;4472;4553;4801;5357;5002;4246;4208;4138;3714;3161;2687;2169;1905;1442;1135;735;798
35091;Adamantina;2000;8372;9504;10649;11192;10306;9110;9119;9156;8330;7071;6153;5360;4807;4179;3172;2038;2010;4276;4764;5340;5775;5480;4683;4503;4597;4225;3479;3006;2564;2320;2010;1521;1000;974;4096;4740;5309;5417;4826;4427;4616;4559;4105;3592;3147;2796;2487;2169;1651;1038;1036
35092;Assis;2000;17636;18790;20476;20956;19554;17743;17593;17174;15113;12608;10718;8598;7330;6320;4755;3132;2959;9038;9818;10485;10555;9757;8922;8608;8526;7341;6105;5199;4158;3431;2918;2131;1387;1262;8598;8972;9991;10401;9797;8821;8985;8648;7772;6503;5519;4440;3899;3402;2624;1745;1697
35093;Marília;2000;27829;28483;30730;32795;31612;27871;26075;25467;22985;19290;16177;12669;11048;9421;7332;4675;4665;14181;14472;15459;16692;16169;14026;12889;12303;11249;9355;7794;6103;5250;4342;3377;2095;1910;13648;14011;15271;16103;15443;13845;13186;13164;11736;9935;8383;6566;5798;5079;3955;2580;2755
35094;Ourinhos;2000;17258;17868;18904;19894;17612;15833;15509;15244;13485;11834;9976;7888;6609;5580;4217;2647;2608;8871;9196;9439;10255;8906;7782;7710;7470;6540;5844;4888;3820;3124;2609;1937;1141;1137;8387;8672;9465;9639;8706;8051;7799;7774;6945;5990;5088;4068;3485;2971;2280;1506;1471
35095;Tupã;2000;9225;9992;11177;11902;10827;9497;9461;9333;8632;7094;6151;5195;4862;3985;3129;1983;1944;4748;5205;5813;6062;5451;4718;4719;4499;4219;3458;2915;2461;2309;1909;1534;918;791;4477;4787;5364;5840;5376;4779;4742;4834;4413;3636;3236;2734;2553;2076;1595;1065;1153
35101;Araras;2000;23107;24238;26227;27808;24948;22282;21854;21671;18955;15578;12994;9749;8249;6725;5347;3344;2948;11797;12435;13374;14107;12795;11381;10965;10754;9373;7864;6458;4772;3950;3166;2367;1451;1094;11310;11803;12853;13701;12153;10901;10889;10917;9582;7714;6536;4977;4299;3559;2980;1893;1854
35102;Limeira;2000;24334;24567;27435;29091;27042;24772;24291;23312;21409;17092;13209;9855;8232;6569;5153;3044;2818;12337;12437;13858;14766;13643;12348;12160;11367;10583;8682;6627;4842;3989;3056;2344;1315;1104;11997;12130;13577;14325;13399;12424;12131;11945;10826;8410;6582;5013;4243;3513;2809;1729;1714
35103;Piracicaba;2000;39051;40106;43336;47264;44403;39339;37200;36743;32378;27669;22337;16665;14096;11466;9367;5797;5547;19844;20520;22220;24002;22338;19791;18619;18043;16055;13634;10906;7988;6604;5269;4120;2413;2117;19207;19586;21116;23262;22065;19548;18581;18700;16323;14035;11431;8677;7492;6197;5247;3384;3430
35104;Rio Claro;2000;16485;17246;18104;19967;19903;17540;16437;16503;14498;11671;9851;7614;6600;5479;4705;3055;3018;8273;8783;9138;10205;10296;8955;8274;8313;7279;5740;4765;3654;3136;2423;2056;1181;1097;8212;8463;8966;9762;9607;8585;8163;8190;7219;5931;5086;3960;3464;3056;2649;1874;1921
35111;Alta Paulista;2000;8304;9546;10610;11060;9704;8732;8828;8705;8099;6959;6040;5207;4882;4039;3128;1956;1884;4262;4938;5434;5680;4985;4381;4385;4331;4013;3340;2941;2476;2339;1982;1594;1006;919;4042;4608;5176;5380;4719;4351;4443;4374;4086;3619;3099;2731;2543;2057;1534;950;965
35112;Alta Sorocabana;2000;27687;29983;32013;33315;31441;28903;29284;27980;24023;19950;16640;13745;11891;9589;7365;4696;4423;13943;15453;16232;16957;15969;14424;14357;13656;11469;9564;8019;6421;5716;4471;3430;2218;1921;13744;14530;15781;16358;15472;14479;14927;14324;12554;10386;8621;7324;6175;5118;3935;2478;2502
35113;Alto Capivari;2000;4427;4891;5297;5328;4655;4166;4337;4159;3468;2799;2318;2064;1858;1529;1114;729;656;2245;2449;2657;2730;2348;2112;2106;2082;1724;1402;1146;929;917;746;534;353;286;2182;2442;2640;2598;2307;2054;2231;2077;1744;1397;1172;1135;941;783;580;376;370
35114;Extremo Oeste Paulista;2000;6955;7407;8255;8549;8116;7275;7165;7060;5772;4907;4150;3205;2880;2365;1783;1108;1062;3572;3801;4202;4295;4220;3728;3606;3506;2820;2399;1977;1562;1389;1153;890;528;486;3383;3606;4053;4254;3896;3547;3559;3554;2952;2508;2173;1643;1491;1212;893;580;576
35115;Pontal do Paranapanema;2000;7017;7158;7409;7289;6357;5741;5723;5189;4268;3542;2921;2381;1955;1467;1010;607;625;3510;3585;3764;3723;3213;2842;2780;2555;2163;1785;1496;1230;1080;806;565;331;327;3507;3573;3645;3566;3144;2899;2943;2634;2105;1757;1425;1151;875;661;445;276;298
35121;Vale do Ribeira;2000;28951;28784;29537;29043;24798;20239;18738;17656;15155;12959;10805;9497;7964;6206;4547;2783;2653;14775;14571;15119;14948;12753;10227;9337;8789;7786;6764;5640;4947;4143;3323;2316;1407;1166;14176;14213;14418;14095;12045;10012;9401;8867;7369;6195;5165;4550;3821;2883;2231;1376;1487
35131;Horizonte Verde;2000;29882;30534;32976;34903;32664;28630;27799;26273;23022;18594;14712;11078;9616;7590;5796;3633;3331;15367;15633;16791;17613;16696;14569;14050;13155;11607;9351;7329;5413;4632;3521;2639;1579;1280;14515;14901;16185;17290;15968;14061;13749;13118;11415;9243;7383;5665;4984;4069;3157;2054;2051
35132;Aquífero Guarani;2000;53652;56830;61750;66667;62927;55999;53445;53067;48319;40403;32748;24836;21087;17066;13360;8358;8377;27322;29040;31150;33377;31277;27595;26090;25698;23195;19289;15524;11564;9585;7619;5783;3382;2891;26330;27790;30600;33290;31650;28404;27355;27369;25124;21114;17224;13272;11502;9447;7577;4976;5486
35133;Vale das Cachoeiras;2000;9487;10291;10794;11136;10279;8605;8586;8652;7929;6753;5573;4259;3814;3166;2469;1563;1584;4862;5204;5574;5669;5320;4360;4273;4379;3921;3415;2857;2083;1796;1544;1158;706;616;4625;5087;5220;5467;4959;4245;4313;4273;4008;3338;2716;2176;2018;1622;1311;857;968
35141;Baixa Mogiana;2000;21764;23695;26005;27430;24814;22386;22363;22052;20048;16724;13638;10245;8442;6755;5182;3302;3083;10989;12066;13276;13938;12741;11466;11223;10919;9990;8369;6841;5174;4132;3221;2412;1469;1209;10775;11629;12729;13492;12073;10920;11140;11133;10058;8355;6797;5071;4310;3534;2770;1833;1874
35142;Mantiqueira;2000;19423;20364;21864;23430;21730;19308;19123;18843;17074;14308;11742;9005;8226;6899;5673;3440;3011;9899;10258;11079;11814;11126;9885;9549;9278;8549;7094;5860;4389;3972;3229;2571;1534;1199;9524;10106;10785;11616;10604;9423;9574;9565;8525;7214;5882;4616;4254;3670;3102;1906;1812
35143;Rio Pardo;2000;16427;18411;19737;20462;17835;15398;15380;15482;14383;12134;9821;7687;6715;5625;4555;2888;2767;8315;9410;10040;10474;9287;7834;7654;7809;7324;6244;5018;3881;3409;2806;2180;1329;1100;8112;9001;9697;9988;8548;7564;7726;7673;7059;5890;4803;3806;3306;2819;2375;1559;1667
35151;Catanduva;2000;19345;21213;23288;24841;23175;21169;21182;20259;18608;16246;13348;10844;9937;8269;6725;4174;3879;9870;10828;12046;12566;11844;10672;10490;10190;9337;8137;6729;5195;4791;3944;3138;1889;1524;9475;10385;11242;12275;11331;10497;10692;10069;9271;8109;6619;5649;5146;4325;3587;2285;2355
35152;Santa Fé do Sul;2000;2830;3119;3667;3938;3512;3003;3050;3056;2877;2609;2311;1974;1772;1414;1080;686;689;1439;1540;1873;1956;1751;1489;1424;1494;1394;1271;1147;935;842;725;543;360;320;1391;1579;1794;1982;1761;1514;1626;1562;1483;1338;1164;1039;930;689;537;326;369
35153;Jales;2000;6972;7797;8805;9563;8697;7642;7803;7668;7114;5977;5284;4630;4118;3249;2413;1434;1431;3571;4017;4561;4934;4469;3774;3856;3813;3491;2960;2552;2264;2075;1618;1237;695;653;3401;3780;4244;4629;4228;3868;3947;3855;3623;3017;2732;2366;2043;1631;1176;739;778
35154;Fernandópolis;2000;7460;8216;9368;10138;9324;8098;8084;8240;7763;6369;5542;4811;4267;3309;2484;1522;1525;3807;4172;4831;5167;4681;3980;4051;4019;3848;3155;2721;2394;2114;1637;1198;746;659;3653;4044;4537;4971;4643;4118;4033;4221;3915;3214;2821;2417;2153;1672;1286;776;866
35155;São José do Rio Preto;2000;40444;43710;48698;52868;52298;47254;46779;46880;41822;34570;28929;22927;20150;16053;12499;7528;7672;20516;22253;24806;26640;26257;23393;22729;22788;20195;16667;13908;10939;9443;7517;5602;3239;2992;19928;21457;23892;26228;26041;23861;24050;24092;21627;17903;15021;11988;10707;8536;6897;4289;4680
35156;José Bonifácio;2000;5692;6342;7015;7325;6770;5936;6215;6053;5488;4565;3855;3339;2936;2352;1764;1156;1116;2886;3249;3553;3838;3475;2966;3036;3024;2749;2395;1941;1645;1441;1138;863;548;485;2806;3093;3462;3487;3295;2970;3179;3029;2739;2170;1914;1694;1495;1214;901;608;631
35157;Votuporanga;2000;11147;12904;14951;15886;14645;12923;13449;13294;12260;10405;9203;7558;6698;5180;4038;2513;2360;5735;6545;7532;8186;7543;6544;6630;6591;6120;5189;4569;3730;3275;2485;1973;1204;1021;5412;6359;7419;7700;7102;6379;6819;6703;6140;5216;4634;3828;3423;2695;2065;1309;1339
