CO_REGSAUD;DS_NOME;ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
31069;Três Corações;1991;11004;11159;11007;9271;9050;8806;8018;6843;5199;4213;3523;3143;2739;2068;1460;985;860;5669;5678;5597;4747;4654;4326;4122;3534;2637;2162;1722;1510;1312;999;681;464;360;5335;5481;5410;4524;4396;4480;3896;3309;2562;2051;1801;1633;1427;1069;779;521;500
31070;Três Pontas;1991;11680;11917;11773;10318;9432;8861;8352;7130;5291;4197;3549;3128;2766;2085;1491;989;731;5927;5961;5993;5175;4753;4467;4355;3680;2790;2183;1816;1547;1382;988;691;481;336;5753;5956;5780;5143;4679;4394;3997;3450;2501;2014;1733;1581;1384;1097;800;508;395
31071;Ubá;1991;24003;25129;25366;22928;20768;19790;17222;14394;12117;9929;9047;8613;8002;6099;4160;2919;2526;12167;12785;12959;11735;10437;10066;8742;7157;6026;4907;4494;4140;3877;2966;1972;1371;1016;11836;12344;12407;11193;10331;9724;8480;7237;6091;5022;4553;4473;4125;3133;2188;1548;1510
31072;Uberaba;1991;24323;26226;27720;24602;24063;23587;21876;18730;15857;12676;11053;9384;7752;5741;3972;2727;2427;12305;13333;13987;12239;11911;11499;10624;8881;7681;6114;5446;4365;3548;2655;1820;1197;1008;12018;12893;13733;12363;12152;12088;11252;9849;8176;6562;5607;5019;4204;3086;2152;1530;1419
31073;Uberlândia Araguari;1991;55343;56727;57480;53816;54113;53351;47200;39126;31140;24199;19792;16334;13084;9615;6227;4104;3414;28334;29066;28976;26723;27188;26088;23173;19167;15567;12050;9725;7951;6089;4447;2899;1776;1390;27009;27661;28504;27093;26925;27263;24027;19959;15573;12149;10067;8383;6995;5168;3328;2328;2024
31074;Unaí;1991;23743;25569;24943;21295;17340;15526;13301;11331;8877;6977;5930;4618;3652;2700;1739;1140;910;12289;13017;12717;10874;9037;7952;6842;5911;4797;3665;3164;2333;1895;1419;850;538;430;11454;12552;12226;10421;8303;7574;6459;5420;4080;3312;2766;2285;1757;1281;889;602;480
31075;Varginha;1991;14369;14906;15224;12834;12389;12473;11984;10326;7781;5858;4827;3996;3478;2654;1785;1210;993;7276;7598;7642;6295;6228;6164;5973;5194;3995;2950;2411;1897;1600;1222;827;545;392;7093;7308;7582;6539;6161;6309;6011;5132;3786;2908;2416;2099;1878;1432;958;665;601
31076;Vespasiano;1991;17078;18303;18846;15203;14328;13704;12843;10403;8125;5934;5016;4062;3205;2483;1624;1128;1011;8764;9221;9486;7703;6992;6598;6354;5149;4071;2954;2421;1958;1500;1149;686;486;372;8314;9082;9360;7500;7336;7106;6489;5254;4054;2980;2595;2104;1705;1334;938;642;639
31077;Viçosa;1991;11773;12509;12592;10974;9774;8939;7976;6773;5249;4138;3751;3499;2988;2356;1576;1117;913;5946;6348;6343;5538;4826;4398;4050;3383;2678;2051;1762;1729;1412;1150;741;540;385;5827;6161;6249;5436;4948;4541;3926;3390;2571;2087;1989;1770;1576;1206;835;577;528
32001;Central;1991;49237;53097;53455;45838;41955;37841;33064;28038;21174;16215;13903;12182;10328;7491;4986;3668;3321;25008;26876;27092;23224;21179;18883;16563;14048;10720;8140;6853;5979;5253;3814;2467;1770;1484;24229;26221;26363;22614;20776;18958;16501;13990;10454;8075;7050;6203;5075;3677;2519;1898;1837
32002;Metropolitana;1991;146697;157331;154884;133969;128954;125279;114655;96622;72474;53365;43617;36818;30773;21239;13801;9515;8743;74945;80104;77755;65594;63234;60789;56193;47607;35755;26211;20964;17396;14329;10007;6251;4069;3374;71752;77227;77129;68375;65720;64490;58462;49015;36719;27154;22653;19422;16444;11232;7550;5446;5369
32003;Norte;1991;38514;41355;41131;35506;29559;26222;22645;19079;14471;11580;9674;8442;6993;5106;3309;2449;2369;19553;21157;20987;18148;15076;13274;11363;9622;7441;5853;4891;4195;3663;2662;1715;1293;1070;18961;20198;20144;17358;14483;12948;11282;9457;7030;5727;4783;4247;3330;2444;1594;1156;1299
32004;Sul;1991;56038;57688;57346;49083;45455;43423;37830;32564;25019;19447;17266;15616;13935;10446;6873;4970;4686;28487;29477;29234;24728;22951;21969;19338;16585;12820;9843;8628;7694;6942;5142;3330;2432;2064;27551;28211;28112;24355;22504;21454;18492;15979;12199;9604;8638;7922;6993;5304;3543;2538;2622
33001;Baia da Ilha Grande;1991;13500;14783;14939;12369;11544;11633;11252;9563;7407;5272;4332;3289;2696;1965;1276;877;727;6870;7522;7548;6250;5818;5794;5595;4998;4000;2827;2388;1740;1403;1004;641;419;307;6630;7261;7391;6119;5726;5839;5657;4565;3407;2445;1944;1549;1293;961;635;458;420
33002;Baixada Litorânea;1991;30212;31728;31968;28169;26923;26413;23706;19580;15798;12205;10240;8658;7342;5229;3343;2339;2159;15331;16147;16199;14120;13449;13028;11891;9747;8152;6214;5376;4356;3721;2607;1632;1117;891;14881;15581;15769;14049;13474;13385;11815;9833;7646;5991;4864;4302;3621;2622;1711;1222;1268
33003;Centro-Sul;1991;25426;26439;27382;24517;24192;24075;22098;18499;15865;12299;10940;9323;8531;6012;4045;2803;2429;12874;13473;13885;12173;12019;11659;10828;9097;7843;5966;5383;4502;4054;2868;1840;1239;951;12552;12966;13497;12344;12173;12416;11270;9402;8022;6333;5557;4821;4477;3144;2205;1564;1478
33004;Médio Paraíba;1991;66547;71787;73434;64766;62251;65519;61721;53633;42589;31372;26099;22232;19223;14039;8872;5605;4564;33787;36494;37184;31928;30468;31552;29835;25862;21053;15243;12642;10543;8838;6721;4192;2456;1765;32760;35293;36250;32838;31783;33967;31886;27771;21536;16129;13457;11689;10385;7318;4680;3149;2799
33005;Metropolitana I;1991;728449;769155;793846;738875;737593;748555;711682;643889;541972;418734;371352;322285;287988;209082;137766;91534;82191;369688;389381;399642;363710;361396;359013;337476;299431;255053;194584;172530;145771;125861;89210;55844;34214;26375;358761;379774;394204;375165;376197;389542;374206;344458;286919;224150;198822;176514;162127;119872;81922;57320;55816
33006;Metropolitana II;1991;130495;139352;149955;139047;133715;138409;129400;114900;96500;73664;63974;52705;45856;32038;21467;14239;12860;66692;70748;75434;68982;65685;67014;62189;54240;46386;35301;30583;24471;20822;14250;9054;5671;4322;63803;68604;74521;70065;68030;71395;67211;60660;50114;38363;33391;28234;25034;17788;12413;8568;8538
33007;Noroeste;1991;25510;28038;29730;26116;24604;23921;20841;18002;15195;12407;10987;9737;9177;7084;4835;3496;3382;13098;14128;15144;13035;12320;11670;10399;8936;7578;6083;5611;4629;4455;3456;2300;1636;1471;12412;13910;14586;13081;12284;12251;10442;9066;7617;6324;5376;5108;4722;3628;2535;1860;1911
33008;Norte;1991;62629;66339;67571;59511;55432;55349;49672;40862;33821;26645;23534;19636;17399;12260;8842;6234;5840;31873;33839;34235;29826;27347;26794;24174;19772;16441;12721;11599;9382;8465;5913;4153;2919;2421;30756;32500;33336;29685;28085;28555;25498;21090;17380;13924;11935;10254;8934;6347;4689;3315;3419
33009;Serrana;1991;68168;71493;75218;68601;67262;65126;59297;52355;45349;34863;29446;24854;22732;16913;11245;7654;6404;34915;36250;37937;34468;33424;31847;29093;25372;22214;17107;14559;11923;10824;7868;5013;3261;2361;33253;35243;37281;34133;33838;33279;30204;26983;23135;17756;14887;12931;11908;9045;6232;4393;4043
35011;Alto do Tietê;1991;189480;199428;187499;165693;164112;157653;143974;123890;96598;69296;54351;41027;33343;23171;14470;9152;6918;95866;101208;94074;82078;82871;77627;71173;61851;49327;35053;27608;19928;15726;10866;6627;4008;2723;93614;98220;93425;83615;81241;80026;72801;62039;47271;34243;26743;21099;17617;12305;7843;5144;4195
35012;Franco da Rocha;1991;33309;35480;33334;27221;26177;25101;24061;21327;16403;11372;8286;6248;5215;3811;2327;1429;1061;16878;17975;16834;13724;13244;12609;11982;10974;8728;6012;4274;3094;2602;1832;1045;673;443;16431;17505;16500;13497;12933;12492;12079;10353;7675;5360;4012;3154;2613;1979;1282;756;618
35013;Mananciais;1991;68165;73261;69436;59701;57552;54105;50030;43951;34249;23540;17213;12448;9861;6625;4117;2552;1983;34306;37016;34809;29343;28482;26298;24161;21854;17663;12154;8881;6073;4732;3080;1890;1141;814;33859;36245;34627;30358;29070;27807;25869;22097;16586;11386;8332;6375;5129;3545;2227;1411;1169
35014;Rota dos Bandeirantes;1991;132618;142077;135021;117999;121054;115487;104948;90071;70064;49637;37278;27719;21595;14768;9061;5494;4185;66908;71617;67600;57787;61116;56778;51594;44689;35352;25233;18713;13249;10164;6676;4067;2359;1594;65710;70460;67421;60212;59938;58709;53354;45382;34712;24404;18565;14470;11431;8092;4994;3135;2591
35015;Grande ABC;1991;200523;217528;207738;185961;197424;199805;183837;162175;130367;95909;77513;59484;49406;34610;21809;13590;10995;101695;110294;104724;91400;99040;98089;89791;80086;65687;47597;38648;28587;22818;15715;9464;5508;4048;98828;107234;103014;94561;98384;101716;94046;82089;64680;48312;38865;30897;26588;18895;12345;8082;6947
35016;São Paulo;1991;888381;951990;917411;857560;925897;936813;864544;749879;610763;462594;386414;315611;278416;203682;132637;87230;76363;449812;481570;458945;415938;458746;453843;414821;357073;292566;218279;182622;143384;123597;87997;54437;33534;26044;438569;470420;458466;441622;467151;482970;449723;392806;318197;244315;203792;172227;154819;115685;78200;53696;50319
35021;Central do DRS II;1991;21174;23423;25044;22824;21246;21403;19130;16192;13648;11071;9817;8288;6998;5218;3576;2493;2210;10828;11984;12594;11394;10603;10568;9347;7867;6510;5366;4799;3975;3351;2520;1675;1161;969;10346;11439;12450;11430;10643;10835;9783;8325;7138;5705;5018;4313;3647;2698;1901;1332;1241
35022;Lagos do DRS II;1991;15888;16971;18732;18134;16041;14682;13227;11550;10144;8536;7172;5991;4905;3770;2620;1883;1602;8153;8640;9529;9071;8167;7171;6511;5636;4963;4308;3626;3029;2484;1952;1325;938;756;7735;8331;9203;9063;7874;7511;6716;5914;5181;4228;3546;2962;2421;1818;1295;945;846
35023;Consórcios do DRS II;1991;18085;19172;19901;19193;18272;17193;15254;13244;11094;9268;7926;6881;5763;4434;2989;2003;1798;9204;9845;10257;9558;9264;8541;7613;6572;5560;4588;3952;3459;2817;2096;1467;950;786;8881;9327;9644;9635;9008;8652;7641;6672;5534;4680;3974;3422;2946;2338;1522;1053;1012
35031;Central do DRS III;1991;20312;21859;22772;19902;19443;19770;17799;15597;12691;9864;8392;7553;6698;4917;3334;2309;2093;10226;11063;11664;10046;9937;9901;8841;7910;6176;4893;4125;3672;3184;2328;1494;993;801;10086;10796;11108;9856;9506;9869;8958;7687;6515;4971;4267;3881;3514;2589;1840;1316;1292
35032;Centro Oeste do DRS III;1991;9564;10472;10068;9237;8888;8800;7850;6701;5516;4580;4329;3826;3364;2472;1690;1151;1070;4856;5369;5098;4650;4538;4485;3953;3369;2799;2230;2148;1927;1664;1226;807;511;479;4708;5103;4970;4587;4350;4315;3897;3332;2717;2350;2181;1899;1700;1246;883;640;591
35033;Norte do DRS III;1991;12916;13693;13147;12106;12085;11813;10527;8789;6903;5304;4535;3807;3326;2603;1763;1110;969;6581;7040;6707;6240;6343;6228;5482;4563;3686;2726;2351;1919;1615;1294;835;495;394;6335;6653;6440;5866;5742;5585;5045;4226;3217;2578;2184;1888;1711;1309;928;615;575
35034;Coração do DRS III;1991;24236;26410;26530;24272;23345;23132;21426;18306;15039;11889;10656;9316;8449;6182;4343;2954;2877;12266;13419;13368;12273;11842;11648;10775;9274;7610;6074;5299;4627;4142;2974;1947;1285;1200;11970;12991;13162;11999;11503;11484;10651;9032;7429;5815;5357;4689;4307;3208;2396;1669;1677
35041;Baixada Santista;1991;114170;125662;124009;111493;109454;108879;101001;90527;73980;58530;50582;43476;38249;28555;18667;12531;10484;58210;63657;62534;55083;55220;53673;49011;44137;35903;28205;24249;20359;17439;12966;8048;5027;3699;55960;62005;61475;56410;54234;55206;51990;46390;38077;30325;26333;23117;20810;15589;10619;7504;6785
35051;Norte - Barretos;1991;23058;24690;23676;21449;20868;20317;18333;15370;13135;10743;9343;8109;6963;5130;3632;2507;2082;11794;12620;12144;10817;10588;10286;9188;7733;6501;5299;4615;3973;3375;2445;1680;1103;883;11264;12070;11532;10632;10280;10031;9145;7637;6634;5444;4728;4136;3588;2685;1952;1404;1199
35052;Sul - Barretos;1991;12354;13022;12207;11155;10869;10434;9447;8046;6807;5291;4682;3994;3691;2750;1802;1325;1158;6372;6548;6278;5665;5546;5270;4860;3999;3521;2623;2366;1969;1770;1314;851;561;486;5982;6474;5929;5490;5323;5164;4587;4047;3286;2668;2316;2025;1921;1436;951;764;672
35061;Vale do Jurumirim;1991;23221;24706;24633;21435;18452;18214;16791;14948;12355;9742;8555;7836;6559;4836;3370;2298;1885;11935;12526;12605;10698;9281;9283;8431;7685;6341;4921;4276;3833;3215;2382;1616;1072;892;11286;12180;12028;10737;9171;8931;8360;7263;6014;4821;4279;4003;3344;2454;1754;1226;993
35062;Bauru;1991;44772;49098;48623;43524;41192;40994;37823;32437;26013;20716;17908;16337;14274;10604;7225;4987;4226;22717;24944;24775;21832;20730;20861;18999;16292;12994;10185;8676;7798;6763;4940;3281;2252;1794;22055;24154;23848;21692;20462;20133;18824;16145;13019;10531;9232;8539;7511;5664;3944;2735;2432
35063;Polo Cuesta;1991;20461;21870;21694;19637;18039;17134;15853;13594;11542;9200;8138;7713;6620;5161;3577;2544;2151;10497;11167;10903;10138;9276;8660;8126;6760;5840;4599;4029;3758;3234;2450;1678;1145;929;9964;10703;10791;9499;8763;8474;7727;6834;5702;4601;4109;3955;3386;2711;1899;1399;1222
35064;Jaú;1991;22777;24973;24399;22409;21608;21721;19820;17037;13786;10803;9851;9124;8394;6047;4269;3007;2677;11651;12655;12422;11290;11096;11093;10119;8604;7029;5375;4825;4462;4132;2901;1970;1298;1095;11126;12318;11977;11119;10512;10628;9701;8433;6757;5428;5026;4662;4262;3146;2299;1709;1582
35065;Lins;1991;11687;13110;13739;12387;11094;10696;9815;8578;7277;5930;5366;4965;4490;3366;2349;1577;1406;6080;6676;6957;6328;5618;5334;4840;4210;3561;2855;2525;2367;2165;1591;1092;716;599;5607;6434;6782;6059;5476;5362;4975;4368;3716;3075;2841;2598;2325;1775;1257;861;807
35071;Bragança;1991;28669;30718;30437;27491;25353;24339;22894;19802;16914;13100;11542;10023;9178;7030;4884;3267;2723;14573;15547;15350;13900;12946;12201;11565;9894;8548;6649;5837;4896;4531;3523;2314;1538;1135;14096;15171;15087;13591;12407;12138;11329;9908;8366;6451;5705;5127;4647;3507;2570;1729;1588
35072;Região Metropolitana de Campinas;1991;182985;194548;192735;173885;179526;179813;166113;142859;112267;84334;70250;58350;49467;35405;23252;15503;12943;93209;98946;97713;87054;90895;89222;82075;71438;56932;42204;34905;28015;23641;16459;10541;6501;5182;89776;95602;95022;86831;88631;90591;84038;71421;55335;42130;35345;30335;25826;18946;12711;9002;7761
35073;Jundiaí;1991;45582;50101;49111;43324;43264;42992;40370;34944;27988;21345;17972;14857;12759;9361;6231;4061;3408;23074;25497;24887;21827;22539;21578;20310;17636;14337;10923;9135;7279;6076;4320;2782;1785;1315;22508;24604;24224;21497;20725;21414;20060;17308;13651;10422;8837;7578;6683;5041;3449;2276;2093
35074;Circuito das Águas;1991;8606;9288;9175;8590;8029;7847;7557;6788;5710;4345;4088;3652;3432;2581;1922;1270;1144;4358;4725;4685;4494;4080;3943;3783;3446;2927;2189;1987;1818;1651;1223;902;559;436;4248;4563;4490;4096;3949;3904;3774;3342;2783;2156;2101;1834;1781;1358;1020;711;708
35081;Três Colinas;1991;31198;30528;29528;27563;28353;26997;24181;20304;16916;12762;10897;8890;7248;5005;3457;2275;2033;15942;15732;15096;13853;14454;13624;12044;10053;8506;6385;5408;4276;3442;2386;1608;1001;818;15256;14796;14432;13710;13899;13373;12137;10251;8410;6377;5489;4614;3806;2619;1849;1274;1215
35082;Alta Anhanguera;1991;11277;12308;11752;10589;10503;10307;9258;7832;6637;5135;4345;3588;3100;2266;1529;1012;875;5687;6285;5915;5418;5510;5280;4676;3913;3411;2616;2172;1764;1524;1055;691;450;354;5590;6023;5837;5171;4993;5027;4582;3919;3226;2519;2173;1824;1576;1211;838;562;521
35083;Alta Mogiana;1991;9282;10378;10459;9127;8671;8250;7905;6529;5825;4642;4188;3421;2832;2127;1462;979;880;4761;5290;5229;4555;4280;4121;3909;3190;2954;2294;2102;1684;1373;992;694;433;371;4521;5088;5230;4572;4391;4129;3996;3339;2871;2348;2086;1737;1459;1135;768;546;509
35091;Adamantina;1991;10835;11865;12430;11750;10665;9995;9048;7908;6682;6063;5325;4966;4197;3131;2293;1490;1349;5513;6116;6323;6075;5310;5065;4590;3865;3360;2921;2596;2449;2115;1596;1186;704;653;5322;5749;6107;5675;5355;4930;4458;4043;3322;3142;2729;2517;2082;1535;1107;786;696
35092;Assis;1991;19166;19875;20417;19103;18023;17280;15406;13089;11007;9159;8057;7049;6213;4677;3255;2102;1959;9781;10199;10242;9644;8883;8570;7748;6344;5421;4470;3989;3313;3004;2221;1606;1000;932;9385;9676;10175;9459;9140;8710;7658;6745;5586;4689;4068;3736;3209;2456;1649;1102;1027
35093;Marília;1991;28682;31368;32742;29749;26553;25344;23483;20427;16856;13648;11709;10703;9540;7244;4871;3282;2848;14548;15935;16580;15144;13264;12477;11564;10094;8293;6786;5703;5209;4661;3522;2339;1517;1214;14134;15433;16162;14605;13289;12867;11919;10333;8563;6862;6006;5494;4879;3722;2532;1765;1634
35094;Ourinhos;1991;17067;18886;18775;17291;15438;14880;13169;12020;10266;8571;7159;6360;5506;4082;2897;1983;1705;8531;9756;9567;8722;7738;7492;6465;5946;5118;4299;3582;3080;2646;1890;1408;935;782;8536;9130;9208;8569;7700;7388;6704;6074;5148;4272;3577;3280;2860;2192;1489;1048;923
35095;Tupã;1991;10818;12302;12604;11720;10530;10019;9128;7826;6584;5732;5224;4739;4013;3096;2012;1403;1265;5604;6352;6344;5971;5198;4943;4464;3857;3221;2791;2540;2323;1983;1574;961;692;531;5214;5950;6260;5749;5332;5076;4664;3969;3363;2941;2684;2416;2030;1522;1051;711;734
35101;Araras;1991;24200;25636;24067;21517;21333;21495;19221;16448;13737;10646;8976;7867;6940;5110;3401;2257;1778;12347;13065;12269;10975;11087;10970;9780;8376;7015;5328;4551;3905;3295;2416;1507;1007;678;11853;12571;11798;10542;10246;10525;9441;8072;6722;5318;4425;3962;3645;2694;1894;1250;1100
35102;Limeira;1991;23337;24960;23825;21519;22080;21866;20433;17386;13555;10373;8672;7314;6504;4586;2932;1914;1604;11757;12840;12113;10749;11269;10908;10282;8816;7046;5235;4365;3571;3146;2194;1337;832;673;11580;12120;11712;10770;10811;10958;10151;8570;6509;5138;4307;3743;3358;2392;1595;1082;931
35103;Piracicaba;1991;39132;42855;41372;36913;35642;35953;32516;28510;23450;18169;15166;13261;11783;8700;6094;4049;3320;20033;21929;20943;18678;18225;17929;16455;14391;11634;9015;7394;6476;5563;4075;2808;1770;1294;19099;20926;20429;18235;17417;18024;16061;14119;11816;9154;7772;6785;6220;4625;3286;2279;2026
35104;Rio Claro;1991;14972;16726;17154;15247;14572;14811;13786;11588;9882;8091;6989;6151;5896;4463;3163;2264;1800;7533;8556;8760;7685;7287;7515;7035;5752;4888;3995;3466;2915;2769;1998;1427;962;706;7439;8170;8394;7562;7285;7296;6751;5836;4994;4096;3523;3236;3127;2465;1736;1302;1094
35111;Alta Paulista;1991;10829;11944;12574;11814;10334;9557;8965;7787;6693;5826;5392;4717;4173;3065;2079;1347;1227;5536;6110;6340;6031;5168;4780;4457;3842;3280;2849;2644;2333;2170;1653;1131;697;575;5293;5834;6234;5783;5166;4777;4508;3945;3413;2977;2748;2384;2003;1412;948;650;652
35112;Alta Sorocabana;1991;29960;31779;32448;30794;30624;28614;24786;20823;17446;14901;12924;11207;9378;7071;4743;3187;2897;15324;16213;16464;15495;15231;14143;12218;9999;8483;7193;6439;5394;4584;3491;2289;1537;1259;14636;15566;15984;15299;15393;14471;12568;10824;8963;7708;6485;5813;4794;3580;2454;1650;1638
35113;Alto Capivari;1991;5286;5654;5613;5144;4960;4552;3852;3167;2508;2233;2051;1866;1549;1144;772;566;423;2601;2899;2797;2687;2488;2270;1956;1598;1227;1067;1028;923;790;591;397;269;205;2685;2755;2816;2457;2472;2282;1896;1569;1281;1166;1023;943;759;553;375;297;218
35114;Extremo Oeste Paulista;1991;7887;8578;8979;8467;7710;7371;6127;5395;4415;3598;3185;2758;2326;1756;1131;724;667;4058;4340;4538;4208;3842;3607;2986;2654;2208;1751;1574;1361;1175;882;591;342;319;3829;4238;4441;4259;3868;3764;3141;2741;2207;1847;1611;1397;1151;874;540;382;348
35115;Pontal do Paranapanema;1991;7284;7657;7909;7337;6274;5495;4715;4082;3448;2780;2143;1713;1321;962;564;370;361;3699;3824;4017;3665;3147;2679;2339;2047;1723;1451;1204;960;764;532;304;207;187;3585;3833;3892;3672;3127;2816;2376;2035;1725;1329;939;753;557;430;260;163;174
35121;Vale do Ribeira;1991;27569;30033;30358;24353;19105;17463;15532;13520;11410;9644;8416;6990;5941;4328;2877;1886;1602;13893;15433;15428;12452;9709;8722;7848;6981;6019;5063;4484;3790;3131;2320;1512;951;688;13676;14600;14930;11901;9396;8741;7684;6539;5391;4581;3932;3200;2810;2008;1365;935;914
35131;Horizonte Verde;1991;30977;33369;31611;27220;27576;27031;24448;20354;16186;12543;10503;9100;7674;5535;3776;2509;2148;15851;17018;16173;13911;14070;13902;12606;10352;8234;6425;5283;4462;3713;2637;1780;1098;929;15126;16351;15438;13309;13506;13129;11842;10002;7952;6118;5220;4638;3961;2898;1996;1411;1219
35132;Aquífero Guarani;1991;55355;60459;57791;50655;50805;52173;48974;42756;34929;27166;23470;19769;17450;12559;8365;5989;5238;28070;30803;29598;25397;25402;25581;24016;20715;17080;13043;11355;9332;8137;5657;3656;2446;1986;27285;29656;28193;25258;25403;26592;24958;22041;17849;14123;12115;10437;9313;6902;4709;3543;3252
35133;Vale das Cachoeiras;1991;9893;10358;10547;8978;8693;8570;8031;6979;5903;4646;4064;3599;3248;2451;1644;1093;959;5085;5311;5453;4646;4441;4396;4069;3502;3080;2346;2020;1814;1614;1168;781;504;383;4808;5047;5094;4332;4252;4174;3962;3477;2823;2300;2044;1785;1634;1283;863;589;576
35141;Baixa Mogiana;1991;22497;24477;23450;20750;20965;20676;19400;16833;13813;10692;8964;7528;6551;4783;3245;2243;1926;11458;12388;11973;10593;10698;10418;9644;8519;7117;5457;4537;3733;3243;2272;1531;1001;799;11039;12089;11477;10157;10267;10258;9756;8314;6696;5235;4427;3795;3308;2511;1714;1242;1127
35142;Mantiqueira;1991;20496;21824;21854;19810;19352;18718;17432;15093;12428;9742;8644;8145;7391;5478;3711;2502;2076;10357;11044;11094;10099;9847;9257;9020;7641;6430;4942;4363;3940;3587;2730;1779;1136;834;10139;10780;10760;9711;9505;9461;8412;7452;5998;4800;4281;4205;3804;2748;1932;1366;1242
35143;Rio Pardo;1991;19651;20565;19872;17122;16110;15640;14844;13006;10640;8472;7452;6629;6055;4580;3118;2172;1819;10073;10540;10116;8780;8180;7897;7652;6680;5542;4415;3971;3422;3074;2272;1460;942;751;9578;10025;9756;8342;7930;7743;7192;6326;5098;4057;3481;3207;2981;2308;1658;1230;1068
35151;Catanduva;1991;21481;23194;23356;21641;21360;20419;18797;16816;14000;11355;10298;9474;8407;6356;4354;2980;2592;11109;11760;11995;11097;10889;10400;9667;8523;7208;5619;5111;4738;4132;3122;2024;1385;1089;10372;11434;11361;10544;10471;10019;9130;8293;6792;5736;5187;4736;4275;3234;2330;1595;1503
35152;Santa Fé do Sul;1991;3429;3839;4308;3655;3291;3124;2940;2687;2342;2060;1858;1641;1353;1042;699;488;433;1755;1939;2218;1853;1593;1540;1460;1300;1147;988;930;825;708;551;366;243;207;1674;1900;2090;1802;1698;1584;1480;1387;1195;1072;928;816;645;491;333;245;226
35153;Jales;1991;8473;9532;10622;9867;8676;8098;7434;6370;5474;4963;4506;3846;3114;2264;1567;1019;910;4400;5006;5390;5027;4333;4101;3698;3137;2667;2496;2345;1951;1658;1140;778;488;404;4073;4526;5232;4840;4343;3997;3736;3233;2807;2467;2161;1895;1456;1124;789;531;506
35154;Fernandópolis;1991;8835;9865;10625;9626;9035;8504;7976;6910;5836;5102;4473;3772;3250;2368;1657;1165;910;4503;5082;5385;4826;4534;4268;3936;3464;2937;2562;2372;1883;1612;1238;828;545;420;4332;4783;5240;4800;4501;4236;4040;3446;2899;2540;2101;1889;1638;1130;829;620;490
35155;São José do Rio Preto;1991;41070;43713;44852;41496;42026;43102;39391;33460;28157;23120;20312;17672;15172;10820;7497;5010;4518;20860;22381;22816;20624;21052;21248;19433;16290;13783;11261;9895;8601;7259;5072;3483;2165;1838;20210;21332;22036;20872;20974;21854;19958;17170;14374;11859;10417;9071;7913;5748;4014;2845;2680
35156;José Bonifácio;1991;6332;6751;6912;6220;6199;5979;5458;4652;3880;3465;2968;2632;2285;1656;1189;821;703;3171;3457;3566;3186;3085;3036;2753;2438;2031;1742;1503;1316;1123;861;620;410;320;3161;3294;3346;3034;3114;2943;2705;2214;1849;1723;1465;1316;1162;795;569;411;383
35157;Votuporanga;1991;14439;15658;16223;15073;14222;13922;12688;11090;9882;8251;7457;6079;5157;3881;2595;1727;1522;7272;8030;8235;7664;7101;7020;6361;5495;5017;4092;3781;3034;2627;1956;1293;846;707;7167;7628;7988;7409;7121;6902;6327;5595;4865;4159;3676;3045;2530;1925;1302;881;815
35161;Itapetininga;1991;35828;37485;36866;32038;28952;27516;25054;21466;17791;14381;12105;10773;9065;7062;5029;3213;2593;18226;18996;18663;16201;14679;14054;12599;10822;9052;7117;6079;5296;4488;3428;2512;1601;1206;17602;18489;18203;15837;14273;13462;12455;10644;8739;7264;6026;5477;4577;3634;2517;1612;1387
35162;Itapeva;1991;30898;31338;30063;26004;21864;19910;17429;14673;12185;9957;8396;7542;6123;4621;3217;1949;1559;15613;15746;15333;13227;11062;9923;8845;7413;6291;5097;4348;3929;3102;2347;1695;1016;746;15285;15592;14730;12777;10802;9987;8584;7260;5894;4860;4048;3613;3021;2274;1522;933;813
35163;Sorocaba;1991;106978;113327;109629;96304;93423;92638;84049;70566;56709;44031;36464;31728;27253;20190;13334;8516;7093;54333;57893;55526;48522;47509;46426;42450;35696;29043;22101;18269;15447;13183;9559;6207;3788;2864;52645;55434;54103;47782;45914;46212;41599;34870;27666;21930;18195;16281;14070;10631;7127;4728;4229
35171;Alto Vale do Paraíba;1991;75606;81353;79363;67998;65747;66600;62367;55510;43462;30757;22960;17696;14852;10832;7107;4612;3629;38536;41247;40148;33819;33047;32435;30776;28005;22411;15761;11747;8650;7089;5055;3226;2019;1397;37070;40106;39215;34179;32700;34165;31591;27505;21051;14996;11213;9046;7763;5777;3881;2593;2232
